address,category,date,dayofweek,descript,incidntnum,location,pddistrict,pdid,resolution,time,x,y
2800 Block of CLEMENT ST,"SEX OFFENSES, FORCIBLE",2018-03-11T00:00:00.000,Sunday,"FORCIBLE RAPE, BODILY FORCE",180186186,"{u'type': u'Point', u'coordinates': [-122.489708346, 37.7818545754]}",RICHMOND,18018618602004,"ARREST, BOOKED",11:00,-122.48970834592458,37.78185457539139
700 Block of 33RD AV,MISSING PERSON,2018-03-13T00:00:00.000,Tuesday,FOUND PERSON,180192478,"{u'type': u'Point', u'coordinates': [-122.492903088, 37.7749629648]}",RICHMOND,18019247875000,NONE,16:40,-122.49290308798948,37.774962964756526
200 Block of 4TH AV,OTHER OFFENSES,2017-11-01T00:00:00.000,Wednesday,"FRAUDULENT GAME OR TRICK, OBTAINING MONEY OR PROPERTY",180191743,"{u'type': u'Point', u'coordinates': [-122.462277124, 37.7839578808]}",RICHMOND,18019174309024,NONE,00:01,-122.4622771242447,37.78395788078345
4700 Block of BALBOA ST,LARCENY/THEFT,2018-02-14T00:00:00.000,Wednesday,GRAND THEFT FROM A BUILDING,180189431,"{u'type': u'Point', u'coordinates': [-122.509644694, 37.7752065367]}",RICHMOND,18018943106304,NONE,16:39,-122.50964469377351,37.77520653673429
600 Block of 36TH AV,LARCENY/THEFT,2018-03-10T00:00:00.000,Saturday,PETTY THEFT FROM UNLOCKED AUTO,180185069,"{u'type': u'Point', u'coordinates': [-122.496248823, 37.7766809594]}",RICHMOND,18018506906222,NONE,20:30,-122.49624882284932,37.77668095942939
8TH AV / BALBOA ST,VEHICLE THEFT,2018-03-05T00:00:00.000,Monday,STOLEN AUTOMOBILE,180185843,"{u'type': u'Point', u'coordinates': [-122.466154602, 37.7771341282]}",RICHMOND,18018584307021,NONE,20:00,-122.46615460175484,37.77713412824181
700 Block of 26TH AV,LARCENY/THEFT,2018-03-13T00:00:00.000,Tuesday,PETTY THEFT FROM UNLOCKED AUTO,180190858,"{u'type': u'Point', u'coordinates': [-122.485532586, 37.7752990519]}",RICHMOND,18019085806221,NONE,08:30,-122.48553258568006,37.77529905190101
1000 Block of POINTLOBOS AV,LARCENY/THEFT,2018-03-13T00:00:00.000,Tuesday,GRAND THEFT FROM LOCKED AUTO,180191345,"{u'type': u'Point', u'coordinates': [-122.513642064, 37.7784692199]}",RICHMOND,18019134506244,NONE,12:45,-122.51364206426544,37.778469219946714
500 Block of 5TH AV,OTHER OFFENSES,2018-03-12T00:00:00.000,Monday,MISCELLANEOUS INVESTIGATION,180189497,"{u'type': u'Point', u'coordinates': [-122.462938098, 37.7781960457]}",RICHMOND,18018949768020,NONE,15:00,-122.46293809838626,37.77819604570915
2500 Block of SUTTER ST,OTHER OFFENSES,2018-03-09T00:00:00.000,Friday,PROBATION VIOLATION,180181841,"{u'type': u'Point', u'coordinates': [-122.442364696, 37.7848750531]}",RICHMOND,18018184126170,NONE,15:15,-122.44236469625477,37.784875053081066
600 Block of 29TH AV,MISSING PERSON,2018-03-09T00:00:00.000,Friday,FOUND PERSON,180185774,"{u'type': u'Point', u'coordinates': [-122.488875977, 37.777018274]}",RICHMOND,18018577475000,NONE,11:00,-122.4888759772332,37.777018273973326
700 Block of 15TH AV,BURGLARY,2018-03-11T00:00:00.000,Sunday,"BURGLARY OF APARTMENT HOUSE, FORCIBLE ENTRY",180187980,"{u'type': u'Point', u'coordinates': [-122.473425027, 37.7739804579]}",RICHMOND,18018798005011,NONE,19:00,-122.47342502741259,37.77398045794664
2500 Block of SUTTER ST,SUSPICIOUS OCC,2018-03-14T00:00:00.000,Wednesday,SUSPICIOUS OCCURRENCE,180193119,"{u'type': u'Point', u'coordinates': [-122.442364696, 37.7848750531]}",RICHMOND,18019311964070,NONE,01:10,-122.44236469625477,37.784875053081066
3200 Block of CALIFORNIA ST,LARCENY/THEFT,2018-03-09T00:00:00.000,Friday,GRAND THEFT FROM PERSON,180187861,"{u'type': u'Point', u'coordinates': [-122.44765757, 37.7872078211]}",RICHMOND,18018786106151,NONE,09:00,-122.44765757024736,37.787207821057045
ANZA ST / 19TH AV,OTHER OFFENSES,2018-03-13T00:00:00.000,Tuesday,PAROLE VIOLATION,180192860,"{u'type': u'Point', u'coordinates': [-122.478167677, 37.7784549711]}",RICHMOND,18019286026150,"ARREST, BOOKED",22:00,-122.47816767675475,37.778454971066274
700 Block of 26TH AV,VANDALISM,2018-03-13T00:00:00.000,Tuesday,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",180190858,"{u'type': u'Point', u'coordinates': [-122.485532586, 37.7752990519]}",RICHMOND,18019085828160,NONE,08:30,-122.48553258568006,37.77529905190101
600 Block of 36TH AV,BURGLARY,2018-03-10T00:00:00.000,Saturday,"BURGLARY OF RESIDENCE, UNLAWFUL ENTRY",180185069,"{u'type': u'Point', u'coordinates': [-122.496248823, 37.7766809594]}",RICHMOND,18018506905043,NONE,20:30,-122.49624882284932,37.77668095942939
600 Block of 25TH AV,VEHICLE THEFT,2018-03-08T00:00:00.000,Thursday,STOLEN MOTORCYCLE,180181932,"{u'type': u'Point', u'coordinates': [-122.484595739, 37.7772129804]}",RICHMOND,18018193207023,NONE,06:15,-122.4845957391691,37.77721298043015
300 Block of 32ND AV,MISSING PERSON,2018-02-18T00:00:00.000,Sunday,MISSING ADULT,180184776,"{u'type': u'Point', u'coordinates': [-122.492349745, 37.7822804188]}",RICHMOND,18018477674000,NONE,10:30,-122.49234974455848,37.78228041877299
2500 Block of SUTTER ST,ASSAULT,2018-03-09T00:00:00.000,Friday,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,180181841,"{u'type': u'Point', u'coordinates': [-122.442364696, 37.7848750531]}",RICHMOND,18018184104013,NONE,15:15,-122.44236469625477,37.784875053081066
GEARY BL / 6TH AV,NON-CRIMINAL,2018-03-08T00:00:00.000,Thursday,LOST PROPERTY,180186136,"{u'type': u'Point', u'coordinates': [-122.464281232, 37.781019316]}",RICHMOND,18018613671000,NONE,17:30,-122.46428123189567,37.78101931601872
600 Block of 29TH AV,MISSING PERSON,2018-03-09T00:00:00.000,Friday,MISSING ADULT,180185774,"{u'type': u'Point', u'coordinates': [-122.488875977, 37.777018274]}",RICHMOND,18018577474000,NONE,11:00,-122.4888759772332,37.777018273973326
5600 Block of ANZA ST,OTHER OFFENSES,2018-02-19T00:00:00.000,Monday,LOST/STOLEN LICENSE PLATE,180186697,"{u'type': u'Point', u'coordinates': [-122.508700634, 37.7770129972]}",RICHMOND,18018669771010,NONE,12:00,-122.50870063353535,37.77701299723084
100 Block of 21ST AV,LARCENY/THEFT,2017-12-01T00:00:00.000,Friday,GRAND THEFT FROM A BUILDING,180189390,"{u'type': u'Point', u'coordinates': [-122.480860502, 37.784984311]}",RICHMOND,18018939006304,NONE,00:01,-122.48086050189956,37.784984310970394
500 Block of 23RD AV,NON-CRIMINAL,2018-03-14T00:00:00.000,Wednesday,AIDED CASE,180193034,"{u'type': u'Point', u'coordinates': [-122.482315325, 37.7773166584]}",RICHMOND,18019303451040,NONE,01:04,-122.48231532503496,37.77731665840672
2800 Block of CLEMENT ST,"SEX OFFENSES, FORCIBLE",2018-03-11T00:00:00.000,Sunday,"ORAL COPULATION, UNLAWFUL (ADULT VICTIM)",180186186,"{u'type': u'Point', u'coordinates': [-122.489708346, 37.7818545754]}",RICHMOND,18018618614052,"ARREST, BOOKED",11:00,-122.48970834592458,37.78185457539139
700 Block of 7TH AV,VANDALISM,2018-03-12T00:00:00.000,Monday,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",180188778,"{u'type': u'Point', u'coordinates': [-122.464944716, 37.7743841715]}",RICHMOND,18018877828160,NONE,15:05,-122.46494471615611,37.774384171506966
GREAT HY / FULTON ST,NON-CRIMINAL,2018-03-11T00:00:00.000,Sunday,"AIDED CASE, MENTAL DISTURBED",180186380,"{u'type': u'Point', u'coordinates': [-122.511054248, 37.7713387827]}",RICHMOND,18018638064020,NONE,14:30,-122.51105424825789,37.771338782657786
600 Block of ANZA ST,OTHER OFFENSES,2018-03-07T00:00:00.000,Wednesday,LOST/STOLEN LICENSE PLATE,180184754,"{u'type': u'Point', u'coordinates': [-122.453406367, 37.7803541023]}",RICHMOND,18018475471010,NONE,11:15,-122.4534063666603,37.78035410231438
700 Block of 8TH AV,OTHER OFFENSES,2018-03-11T00:00:00.000,Sunday,LOST/STOLEN LICENSE PLATE,180186067,"{u'type': u'Point', u'coordinates': [-122.46601872, 37.7743136997]}",RICHMOND,18018606771010,NONE,09:00,-122.4660187199213,37.77431369968112
2300 Block of CLEMENT ST,LARCENY/THEFT,2018-03-12T00:00:00.000,Monday,GRAND THEFT FROM LOCKED AUTO,180188574,"{u'type': u'Point', u'coordinates': [-122.48435342, 37.7821054045]}",RICHMOND,18018857406244,NONE,13:25,-122.48435342017412,37.78210540454702
6TH AV / GEARY BL,NON-CRIMINAL,2018-03-10T00:00:00.000,Saturday,AIDED CASE,180184005,"{u'type': u'Point', u'coordinates': [-122.464281232, 37.781019316]}",RICHMOND,18018400551040,NONE,13:18,-122.46428123189567,37.78101931601872
ANZA ST / 19TH AV,ASSAULT,2018-03-13T00:00:00.000,Tuesday,INFLICT INJURY ON COHABITEE,180192860,"{u'type': u'Point', u'coordinates': [-122.478167677, 37.7784549711]}",RICHMOND,18019286015040,"ARREST, BOOKED",22:00,-122.47816767675475,37.778454971066274
CALIFORNIA ST / BRODERICK ST,ROBBERY,2018-03-10T00:00:00.000,Saturday,CARJACKING WITH A GUN,180184469,"{u'type': u'Point', u'coordinates': [-122.442112423, 37.7878555997]}",RICHMOND,18018446903081,NONE,10:15,-122.44211242314293,37.7878555996754
100 Block of CLEMENT ST,OTHER OFFENSES,2018-03-14T00:00:00.000,Wednesday,OBSCENE PHONE CALLS(S),180194769,"{u'type': u'Point', u'coordinates': [-122.460678613, 37.7830566593]}",RICHMOND,18019476919050,NONE,14:58,-122.46067861315909,37.78305665929876
2400 Block of CABRILLO ST,MISSING PERSON,2018-03-09T00:00:00.000,Friday,FOUND PERSON,180182504,"{u'type': u'Point', u'coordinates': [-122.484867903, 37.7743568894]}",RICHMOND,18018250475000,NONE,07:45,-122.48486790299181,37.77435688939049
2600 Block of CALIFORNIA ST,LARCENY/THEFT,2018-03-08T00:00:00.000,Thursday,PETTY THEFT FROM A BUILDING,180188831,"{u'type': u'Point', u'coordinates': [-122.437978008, 37.7884353561]}",RICHMOND,18018883106301,NONE,17:00,-122.4379780082345,37.788435356124936
PARKPRESIDIO BL / BALBOA ST,WARRANTS,2018-03-11T00:00:00.000,Sunday,ENROUTE TO OUTSIDE JURISDICTION,180187300,"{u'type': u'Point', u'coordinates': [-122.472041313, 37.7768682384]}",RICHMOND,18018730062050,"ARREST, BOOKED",22:21,-122.47204131251178,37.77686823836671
700 Block of 33RD AV,MISSING PERSON,2018-03-13T00:00:00.000,Tuesday,MISSING JUVENILE,180192478,"{u'type': u'Point', u'coordinates': [-122.492903088, 37.7749629648]}",RICHMOND,18019247874010,NONE,16:40,-122.49290308798948,37.774962964756526
33RD AV / GEARY BL,LARCENY/THEFT,2018-03-10T00:00:00.000,Saturday,GRAND THEFT PICKPOCKET,180184873,"{u'type': u'Point', u'coordinates': [-122.49329713, 37.7796862364]}",RICHMOND,18018487306113,NONE,11:50,-122.49329712989042,37.77968623643574
100 Block of STANYAN ST,BURGLARY,2018-01-03T00:00:00.000,Wednesday,"BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY",180187015,"{u'type': u'Point', u'coordinates': [-122.455248906, 37.7782228231]}",RICHMOND,18018701505013,NONE,20:00,-122.45524890618492,37.778222823049575
500 Block of CABRILLO ST,LARCENY/THEFT,2018-03-12T00:00:00.000,Monday,PETTY THEFT FROM A BUILDING,180190240,"{u'type': u'Point', u'coordinates': [-122.464415119, 37.7752896577]}",RICHMOND,18019024006302,NONE,20:00,-122.4644151188649,37.77528965768858
3RD AV / GEARY BL,VEHICLE THEFT,2018-03-10T00:00:00.000,Saturday,STOLEN AUTOMOBILE,180185081,"{u'type': u'Point', u'coordinates': [-122.461062711, 37.7811580519]}",RICHMOND,18018508107021,NONE,18:00,-122.46106271117608,37.781158051920436
2400 Block of CABRILLO ST,MISSING PERSON,2018-03-09T00:00:00.000,Friday,MISSING ADULT,180182504,"{u'type': u'Point', u'coordinates': [-122.484867903, 37.7743568894]}",RICHMOND,18018250474000,NONE,07:45,-122.48486790299181,37.77435688939049
2800 Block of CLEMENT ST,SECONDARY CODES,2018-03-11T00:00:00.000,Sunday,DOMESTIC VIOLENCE,180186186,"{u'type': u'Point', u'coordinates': [-122.489708346, 37.7818545754]}",RICHMOND,18018618615200,"ARREST, BOOKED",11:00,-122.48970834592458,37.78185457539139
2600 Block of CALIFORNIA ST,FRAUD,2018-03-08T00:00:00.000,Thursday,"CREDIT CARD, THEFT BY USE OF",180188831,"{u'type': u'Point', u'coordinates': [-122.437978008, 37.7884353561]}",RICHMOND,18018883109320,NONE,17:00,-122.4379780082345,37.788435356124936
100 Block of CLEMENT ST,ASSAULT,2018-03-14T00:00:00.000,Wednesday,THREATS AGAINST LIFE,180194769,"{u'type': u'Point', u'coordinates': [-122.460678613, 37.7830566593]}",RICHMOND,18019476919057,NONE,14:58,-122.46067861315909,37.78305665929876
500 Block of JOHNFKENNEDY DR,SUSPICIOUS OCC,2018-03-14T00:00:00.000,Wednesday,SUSPICIOUS OCCURRENCE,180195795,"{u'type': u'Point', u'coordinates': [-122.466204668, 37.7725405392]}",RICHMOND,18019579564070,NONE,09:30,-122.46620466789287,37.772540539159316
20TH AV / GEARY BL,LARCENY/THEFT,2018-03-12T00:00:00.000,Monday,PETTY THEFT OF PROPERTY,180188336,"{u'type': u'Point', u'coordinates': [-122.47938404, 37.7803326972]}",RICHMOND,18018833606372,NONE,08:00,-122.47938403980977,37.78033269724508
6900 Block of GEARY BL,LARCENY/THEFT,2018-03-13T00:00:00.000,Tuesday,PETTY THEFT FROM A BUILDING,180191862,"{u'type': u'Point', u'coordinates': [-122.49384514, 37.779562716]}",RICHMOND,18019186206302,NONE,11:30,-122.49384514024052,37.77956271601264
4TH AV / CABRILLO ST,NON-CRIMINAL,2018-04-17T00:00:00.000,Tuesday,FOUND PROPERTY,180284116,"{u'type': u'Point', u'coordinates': [-122.461732619, 37.7754662349]}",RICHMOND,18028411672000,NONE,12:30,-122.46173261892973,37.77546623493368
6TH AV / CLEMENT ST,LARCENY/THEFT,2018-02-17T00:00:00.000,Saturday,GRAND THEFT FROM LOCKED AUTO,186040324,"{u'type': u'Point', u'coordinates': [-122.464425477, 37.7829397705]}",RICHMOND,18604032406244,NONE,09:30,-122.4644254769511,37.782939770493755
3300 Block of GEARY BL,LARCENY/THEFT,2018-02-21T00:00:00.000,Wednesday,GRAND THEFT FROM LOCKED AUTO,186044542,"{u'type': u'Point', u'coordinates': [-122.454753954, 37.781650174]}",RICHMOND,18604454206244,NONE,19:30,-122.45475395417078,37.78165017396379
1000 Block of POINTLOBOS AV,LARCENY/THEFT,2018-02-24T00:00:00.000,Saturday,GRAND THEFT FROM LOCKED AUTO,186045459,"{u'type': u'Point', u'coordinates': [-122.513642064, 37.7784692199]}",RICHMOND,18604545906244,NONE,17:00,-122.51364206426544,37.778469219946714
3800 Block of JACKSON ST,LARCENY/THEFT,2018-01-27T00:00:00.000,Saturday,PETTY THEFT OF PROPERTY,186032036,"{u'type': u'Point', u'coordinates': [-122.458440893, 37.7893742102]}",RICHMOND,18603203606372,NONE,12:13,-122.45844089330616,37.789374210197835
8TH AV / BALBOA ST,LARCENY/THEFT,2018-02-09T00:00:00.000,Friday,GRAND THEFT OF PROPERTY,186036765,"{u'type': u'Point', u'coordinates': [-122.466154602, 37.7771341282]}",RICHMOND,18603676506374,NONE,22:00,-122.46615460175484,37.77713412824181
3500 Block of GEARY BL,LARCENY/THEFT,2018-02-13T00:00:00.000,Tuesday,GRAND THEFT FROM LOCKED AUTO,186038266,"{u'type': u'Point', u'coordinates': [-122.457016163, 37.7812163787]}",RICHMOND,18603826606244,NONE,18:43,-122.45701616347428,37.781216378666564
18TH AV / BALBOA ST,LARCENY/THEFT,2018-02-25T00:00:00.000,Sunday,GRAND THEFT FROM LOCKED AUTO,186047869,"{u'type': u'Point', u'coordinates': [-122.476963507, 37.7766429551]}",RICHMOND,18604786906244,NONE,09:30,-122.47696350703679,37.77664295506608
GEARY BL / MASONIC AV,LARCENY/THEFT,2018-02-24T00:00:00.000,Saturday,GRAND THEFT FROM UNLOCKED AUTO,186048663,"{u'type': u'Point', u'coordinates': [-122.448043124, 37.7823710355]}",RICHMOND,18604866306224,NONE,18:45,-122.44804312445392,37.78237103548864
CLEMENT ST / 24TH AV,LARCENY/THEFT,2018-02-16T00:00:00.000,Friday,GRAND THEFT FROM LOCKED AUTO,186042182,"{u'type': u'Point', u'coordinates': [-122.483805229, 37.7820741196]}",RICHMOND,18604218206244,NONE,20:30,-122.48380522933876,37.7820741196393
GEARY BL / 3RD AV,OTHER OFFENSES,2018-04-17T00:00:00.000,Tuesday,TRAFFIC VIOLATION ARREST,180283312,"{u'type': u'Point', u'coordinates': [-122.461062711, 37.7811580519]}",RICHMOND,18028331265010,"ARREST, BOOKED",08:06,-122.46106271117608,37.781158051920436
ARGUELLO BL / ANZA ST,LARCENY/THEFT,2018-01-31T00:00:00.000,Wednesday,GRAND THEFT FROM LOCKED AUTO,186032741,"{u'type': u'Point', u'coordinates': [-122.458733742, 37.7793315986]}",RICHMOND,18603274106244,NONE,23:30,-122.45873374232484,37.779331598573236
800 Block of 26TH AV,VANDALISM,2018-04-17T00:00:00.000,Tuesday,"MALICIOUS MISCHIEF, VANDALISM",180283908,"{u'type': u'Point', u'coordinates': [-122.485259264, 37.7734393136]}",RICHMOND,18028390828150,NONE,04:00,-122.48525926398008,37.77343931356605
3300 Block of CALIFORNIA ST,LARCENY/THEFT,2018-01-24T00:00:00.000,Wednesday,GRAND THEFT FROM UNLOCKED AUTO,186047944,"{u'type': u'Point', u'coordinates': [-122.44929819, 37.7868872699]}",RICHMOND,18604794406224,NONE,14:00,-122.44929819001545,37.78688726988528
1700 Block of PIERCE ST,BURGLARY,2018-04-17T00:00:00.000,Tuesday,"BURGLARY, UNLAWFUL ENTRY",180287289,"{u'type': u'Point', u'coordinates': [-122.436722067, 37.7861346343]}",RICHMOND,18028728905073,NONE,20:00,-122.43672206733314,37.78613463432738
8TH AV / GEARY BL,LARCENY/THEFT,2018-02-15T00:00:00.000,Thursday,GRAND THEFT FROM LOCKED AUTO,186044031,"{u'type': u'Point', u'coordinates': [-122.466427962, 37.7809230964]}",RICHMOND,18604403106244,NONE,15:40,-122.46642796191318,37.78092309640284
100 Block of CLEMENT ST,LARCENY/THEFT,2018-04-17T00:00:00.000,Tuesday,PETTY THEFT FROM LOCKED AUTO,180285352,"{u'type': u'Point', u'coordinates': [-122.460678613, 37.7830566593]}",RICHMOND,18028535206243,NONE,19:20,-122.46067861315909,37.78305665929876
3000 Block of JACKSON ST,LARCENY/THEFT,2018-01-29T00:00:00.000,Monday,GRAND THEFT FROM LOCKED AUTO,186032070,"{u'type': u'Point', u'coordinates': [-122.445324239, 37.791155808]}",RICHMOND,18603207006244,NONE,23:00,-122.44532423892637,37.7911558079508
SPRUCE ST / EUCLID AV,NON-CRIMINAL,2018-02-16T00:00:00.000,Friday,LOST PROPERTY,186042875,"{u'type': u'Point', u'coordinates': [-122.453656186, 37.7840526743]}",RICHMOND,18604287571000,NONE,20:40,-122.45365618639987,37.78405267430177
5700 Block of GEARY BL,LARCENY/THEFT,2018-02-23T00:00:00.000,Friday,GRAND THEFT FROM LOCKED AUTO,186045443,"{u'type': u'Point', u'coordinates': [-122.481003317, 37.7803821308]}",RICHMOND,18604544306244,NONE,20:00,-122.48100331712078,37.78038213077566
40TH AV / BALBOA ST,LARCENY/THEFT,2018-02-12T00:00:00.000,Monday,GRAND THEFT FROM LOCKED AUTO,186036806,"{u'type': u'Point', u'coordinates': [-122.500516482, 37.7755671185]}",RICHMOND,18603680606244,NONE,19:15,-122.50051648192802,37.77556711852166
GEARY BL / MASONIC AV,LARCENY/THEFT,2018-02-09T00:00:00.000,Friday,GRAND THEFT FROM LOCKED AUTO,186036743,"{u'type': u'Point', u'coordinates': [-122.448043124, 37.7823710355]}",RICHMOND,18603674306244,NONE,13:00,-122.44804312445392,37.78237103548864
1000 Block of GREAT HY,LARCENY/THEFT,2018-02-13T00:00:00.000,Tuesday,GRAND THEFT FROM LOCKED AUTO,186038250,"{u'type': u'Point', u'coordinates': [-122.510225749, 37.767244221]}",RICHMOND,18603825006244,NONE,20:34,-122.51022574905221,37.767244220961615
1000 Block of POINTLOBOS AV,LARCENY/THEFT,2018-02-15T00:00:00.000,Thursday,GRAND THEFT FROM UNLOCKED AUTO,186041764,"{u'type': u'Point', u'coordinates': [-122.513642064, 37.7784692199]}",RICHMOND,18604176406224,NONE,13:30,-122.51364206426544,37.778469219946714
5700 Block of GEARY BL,LARCENY/THEFT,2018-04-17T00:00:00.000,Tuesday,GRAND THEFT FROM LOCKED AUTO,180285540,"{u'type': u'Point', u'coordinates': [-122.481003317, 37.7803821308]}",RICHMOND,18028554006244,NONE,19:00,-122.48100331712078,37.78038213077566
GEARY BL / 26TH AV,LARCENY/THEFT,2018-02-16T00:00:00.000,Friday,GRAND THEFT FROM LOCKED AUTO,186040330,"{u'type': u'Point', u'coordinates': [-122.485806577, 37.7800351504]}",RICHMOND,18604033006244,NONE,14:30,-122.48580657741238,37.78003515042436
FUNSTON AV / BALBOA ST,NON-CRIMINAL,2018-01-27T00:00:00.000,Saturday,LOST PROPERTY,186032020,"{u'type': u'Point', u'coordinates': [-122.47150549, 37.7768909351]}",RICHMOND,18603202071000,NONE,23:45,-122.47150549001715,37.776890935092744
GEARY BL / 3RD AV,OTHER OFFENSES,2018-04-17T00:00:00.000,Tuesday,"DRIVERS LICENSE, SUSPENDED OR REVOKED",180283312,"{u'type': u'Point', u'coordinates': [-122.461062711, 37.7811580519]}",RICHMOND,18028331265016,"ARREST, BOOKED",08:06,-122.46106271117608,37.781158051920436
1000 Block of POINTLOBOS AV,LARCENY/THEFT,2018-01-31T00:00:00.000,Wednesday,GRAND THEFT FROM LOCKED AUTO,186032757,"{u'type': u'Point', u'coordinates': [-122.513642064, 37.7784692199]}",RICHMOND,18603275706244,NONE,11:03,-122.51364206426544,37.778469219946714
700 Block of ARGUELLO BL,LARCENY/THEFT,2018-02-22T00:00:00.000,Thursday,GRAND THEFT OF PROPERTY,186045465,"{u'type': u'Point', u'coordinates': [-122.458472114, 37.776705277]}",RICHMOND,18604546506374,NONE,14:00,-122.45847211449035,37.77670527700712
2200 Block of SUTTER ST,LARCENY/THEFT,2018-02-25T00:00:00.000,Sunday,GRAND THEFT FROM UNLOCKED AUTO,186045879,"{u'type': u'Point', u'coordinates': [-122.437386772, 37.7855073232]}",RICHMOND,18604587906224,NONE,08:30,-122.43738677186471,37.785507323169455
1000 Block of GREAT HY,LARCENY/THEFT,2018-02-20T00:00:00.000,Tuesday,GRAND THEFT FROM LOCKED AUTO,186047875,"{u'type': u'Point', u'coordinates': [-122.510225749, 37.767244221]}",RICHMOND,18604787506244,NONE,19:30,-122.51022574905221,37.767244220961615
21ST AV / GEARY BL,VANDALISM,2018-04-17T00:00:00.000,Tuesday,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",180285249,"{u'type': u'Point', u'coordinates': [-122.48045205, 37.7802790506]}",RICHMOND,18028524928160,NONE,19:20,-122.48045205011913,37.78027905056643
